STATUS,Valence,Arousal,Dominance
the weekend.. & why not the weekstart? looking forward to start the week in a great way :),0.724,0.4381428571428571,0.5791428571428572
"FACEBOOK EXPERIMENT: If you're reading this,whether we do or don't speak very often, please post a comment of your first memory of you & me. When you're finished, post this paragraph in your status; you'll be surprised what people remember about you!",0.6394285714285715,0.4406428571428571,0.5229285714285714
woww! soo busy.. but working to create some time to relax during this weekend :),0.7136666666666667,0.4745000000000001,0.586
gotta assume your responsibility and move forward.. get going!,0.711,0.5127142857142857,0.6448571428571429
listening to some rock while preparing lessons! great mix ee!,0.7090000000000001,0.47833333333333333,0.58
a good weekend.. this week's busy (kumbinazjoni!) imma ghaddejjin bil-momentum & looking forward to the future :),0.7391428571428571,0.45842857142857146,0.5755714285714285
never thought I'd be jealous of a fish in an aquarium! only for a sec tho! lol,0.5232000000000001,0.4324,0.38780000000000003
life is a not-so-easy mountain climb.. but woww.. the view is amazing!,0.8046,0.5635999999999999,0.683
"have a merry christmas, un joyeux noel, un buon natale, feliz navidad u il-Milied it-tajjeb! for all of you who don't celebrate Christmas, may you have a great day full of peace and happiness :)",0.8695999999999999,0.4978000000000001,0.6716
Happiness comes only by sharing - Napoleon Hill... & starting holidays helps as well I guess ;),0.726,0.462125,0.569375
preparing exam papers!! Vive les vacances!!!,0.5516666666666666,0.4426666666666667,0.49099999999999994
"Dear God, I pray for the cure of cancer! ? (93% of fb users will not copy & paste this)....if you know someone who had cancer or fighting cancer please paste this to your status",0.5192857142857142,0.48878571428571427,0.5827142857142856
great ending to 09 and awesome beginning of 2010! :) have a very happy new year all,0.7531428571428572,0.5698571428571428,0.6472857142857142
rainbow colours!!! x'izzik uu dal-kuluri kollha minand nies differenti aaa?? jw jin biss ma nafx? lol,0.878,0.35,0.462
"why do i have to keep facing the only people who I can't stand: liars & double-faced people?? Well, I guess that's part of life :(",0.5951111111111111,0.39499999999999996,0.4971111111111111
last work for 2009 ready!! now starting my nye :) have a very happy new year all.. may it bring you all that you wish for,0.7491111111111111,0.471,0.5677777777777778
Never get so busy making a living that you forget to make a life,0.6578571428571428,0.5055714285714286,0.5515714285714285
"The LAST GOOD DEED of the MALTESE Lira .....(2) If you have any Maltese coins, you can kindly donate them to YMCA; Ask your family & friends to donate their Maltese coins, Spread the word by emailing this text and//or using FB through status or messaging friends. Only 11 days to collect all the money as then the Maltese coins will not be valid. Call YMCA on 21228038 or email roberta.ymca@gmail DEADLINE 1ST FEBRUARY",0.6709615384615385,0.4143076923076924,0.5146923076923077
"1st day new job.. jidher nice.. & woww, it was destiny! used to want to do this job but then thought I wouldn't end up doing this!!",0.6650000000000001,0.4338181818181818,0.5426363636363636
"it's true.. ""the best things don't come easy"".. what I can't understand is why you'll always find someone who tries to f**k it all up",0.6967142857142857,0.3715714285714286,0.5352857142857143
"Go to urbandictionary.com, type in your first name, copy and paste this as your status, and put the first entry for your name under comments.",0.5635833333333333,0.38883333333333336,0.5046666666666667
already at the end of 2nd week at st.albert's.. so far so good.. im enjoying it :),0.65125,0.41825,0.48325
work 9-3 then going to see Pirate Radio with *PROPNAME*!,0.5186,0.4896000000000001,0.48460000000000003
"going my brothers paper route again, french class, work 3:30 to close and then home where I plan to collapse.",0.5811,0.3947,0.49559999999999993
"so sleepy and cold, class til 7:30 and then to *PROPNAME*'s for the night",0.564,0.34325000000000006,0.381
work 9-3:30 then getting my nails done and possibly my hair,0.6046666666666666,0.45349999999999996,0.5035000000000001
at school til 7:30 then home where I will hopefully get to watch ANTM from last night,0.6976,0.4058,0.5344
school until 7:30 then home to see *PROPNAME*. Happy Anniversary!,0.8268000000000001,0.4934,0.597
Je deteste le francais.,0.0,0.0,0.0
I do not enjoy being awake early. School and then work.,0.7485999999999999,0.5172,0.6599999999999999
"work 9 to 3:30 then errands, then the movies with Alex.",0.632,0.5583333333333333,0.5676666666666667
I'm eating a bagel. Does anyone care? Probably not. School until 7:30,0.6890000000000001,0.41400000000000003,0.48425
"My God, I just got so much homework done. I should not have class everday.",0.644,0.4772,0.6140000000000001
Work 9-2 then  going to see Where the Wild Things Are with *PROPNAME* :),0.525,0.49000000000000005,0.5032
"research, homework, french class, work, *PROPNAME*",0.601,0.49624999999999997,0.618
the spaces between my fingers are where yours fit perfectly :) School til 7:30,0.6225,0.3635,0.53225
work 9-close,0.719,0.596,0.75
"research, school until 7:30 and then *PROPNAME*'s house",0.6616666666666667,0.40700000000000003,0.6356666666666667
"Research meeting, french, and then work 3:30 to close, alone with Becky. :(",0.5454,0.45099999999999996,0.5166000000000001
Research and work 3:30 to close,0.5479999999999999,0.5063333333333333,0.5846666666666667
boo for no halloween parties,0.5505,0.758,0.42800000000000005
work 9:30 to close. Happy Halloween!,0.6703333333333333,0.5303333333333333,0.595
"In the lab finishing up my human sexuality paper (hopefully), then french class at 12:50 and then work 3:30 to close.",0.57175,0.42925,0.5293749999999999
"Reasearch, French class, work and then finally *PROPNAME*",0.6526666666666666,0.44766666666666666,0.5790000000000001
un examen francais and then work 3:30 to close and then studying for my quiz tomorrow.,0.5836,0.44079999999999997,0.5429999999999999
Signed up for winter classes. I only have two psych classes and directed research study. Next semester is going to be great!,0.6385833333333334,0.4186666666666667,0.5638333333333333
"I have to write a six page peper on women's pornography use, then class from 4:00 til 7:30 and then *PROPNAME*'s house for the night.",0.584,0.3765555555555556,0.44555555555555554
today is my day off! Going to *PROPNAME*'s to sort is comics and then maybe see A Cristmas Carol,0.7047142857142857,0.36357142857142855,0.42914285714285716
"French class and then work. Bad, bad day.",0.4688,0.48580000000000007,0.4814
School til 7:30 then home to see *PROPNAME*,0.7513333333333333,0.3206666666666667,0.49666666666666665
cognitive psych test and then alex's for the night,0.51,0.44925000000000004,0.51825
Making baked apples with a cocoa butter filling and creme angliase. Hopefully they're good.,0.7792857142857141,0.3574285714285714,0.4225714285714286
off to find food somewhere on campus,0.7553333333333333,0.4223333333333333,0.5419999999999999
homework and room cleaning then watching lord of the rings with *PROPNAME*,0.591,0.36516666666666664,0.4836666666666667
"Research, tea at Freer house, colloquia lecture, three classes and then finally to *PROPNAME*'s for the night. The only thing making this day better is that I get free food.",0.669857142857143,0.3657142857142857,0.5011428571428571
Research at 12 and then classes after til 7:30 and then finally *PROPNAME*'s house for the night!,0.6113999999999999,0.38820000000000005,0.533
I have to be back to work in less than twelve hours,0.49280000000000007,0.35040000000000004,0.38980000000000004
only one more class and then it's the weekend!,0.6806666666666666,0.41033333333333327,0.4703333333333333
work 9 to close,0.5055,0.428,0.5065
Home! Time to clean up and decorate the christmas tree.,0.8113333333333332,0.2893333333333334,0.5401666666666667
*PROPNAME*'s?,0.0,0.0,0.0
"doing my brothers paper routes, then french class, then work, then finally home",0.6768571428571428,0.35,0.5198571428571428
"Working 11-close then going to the movies with *PROPNAME*, either to see The Men Who Stare at Goats or Christmas Carol",0.6596250000000001,0.4415,0.507
bad mood. I'm going to punch someone in the face.,0.43100000000000005,0.5052000000000001,0.4755999999999999
"Working in the lab, french oral exam, and then going to TAc becuase they're still charging me even though my membership should have ended in October.",0.5153749999999999,0.505125,0.575875
it's 6:30 and I already want to go to sleep.,0.6333333333333333,0.391,0.4603333333333333
"Going to my meme's to decorate her Christmas tree, then hanging out with *PROPNAME*. Maybe making some cookies tonight?",0.6833333333333332,0.3996666666666666,0.4928333333333334
working 10-close and then maybe the movies again?,0.7555000000000001,0.5780000000000001,0.6105
"research, psych quiz, homework, cog psych, and then *PROPNAME*'s for the night.",0.49657142857142855,0.48914285714285716,0.5065714285714286
Work 11-close and then going to see New Moon with *PROPNAME*! I can't wait!,0.6130000000000001,0.36599999999999994,0.4831666666666667
"research, poster day, french class (je deteste), work 3:30 to close, then finally home. Long day today.",0.6421818181818182,0.3643636363636364,0.4849090909090909
out for the night i guess,0.619,0.4295,0.42300000000000004
"One final down, two to go :)",0.462,0.377,0.4315
"research, un examen francais, work, and then home for the night.",0.701,0.48124999999999996,0.61
this is just not my week,0.51,0.231,0.351
"research meeting, school until 7:30, then *PROPNAME*'s house.",0.6837500000000001,0.4475,0.63
work 10 to close,0.5055,0.428,0.5065
Two finals today then over to *PROPNAME*'s for the night.,0.55,0.36924999999999997,0.4195
"Guess whose place of work got broken into last night? That's right, mine.",0.595,0.4475,0.53025
"Christmas tea with the females of  my mom's family, then home to bake cookies. Maybe out later.",0.8757142857142858,0.3728571428571429,0.5831428571428571
Research meeting and then home to study for finals. *PROPNAME*'s house later.,0.6255000000000001,0.42883333333333323,0.618
French 12:50 to 2:40 and then work 3:30 to close.  I seriously wish I could just skip all of it.,0.56,0.5607500000000001,0.5247499999999999
Happy Thanksgiving!!!,0.9635,0.592,0.7045
"Research, decorating Christmas cookies, work 4-close and then *PROPNAME*'s for the night.",0.7726,0.509,0.608
"Research, french class, and then possibly work? I don't know, no one told me!",0.6271666666666667,0.4376666666666667,0.5978333333333333
baking pies and cleaning the house before going to a *PROPNAME* family Christmas party!,0.7494999999999999,0.4465,0.51925
So many cookies haha,0.0,0.0,0.0
"Running some errands maybe, cleaning my room and then playing band hero",0.6644285714285714,0.586857142857143,0.5229999999999999
Research and then french class with awesome taped together glasses. Woo.,0.7131666666666666,0.5665,0.594
Going back to sleep!,0.5556666666666666,0.2946666666666667,0.373
"studying for my french oral exam (hopefully my partner shows up), research, class til 7:30 and then *PROPNAME*'s house for the night.",0.6091111111111112,0.4503333333333333,0.5805555555555555
I can't get into farmville :(,0.74,0.594,0.667
golf and alcohol don't mix and that's why I don't drink and drive- work 3:30 to close and then the movies with *PROPNAME*,0.5558571428571428,0.4975714285714286,0.46485714285714286
"Research, classes til 7:30 and the to *PROPNAME*'s house to watch So You Think You Can Dance and Chopped.",0.6811666666666666,0.451,0.5646666666666667
mac and cheeeeese,0.0,0.0,0.0
sleepy time,0.604,0.2065,0.4295
studying and then work 3:30 to close,0.5546666666666666,0.4056666666666667,0.5936666666666667
work 10-close and then home becuase I'm going to smell from the 450 pieces of bacon we have to make :(,0.660142857142857,0.41400000000000003,0.4587142857142857
I have to run errands but it's cold outside so I really don't want to.,0.49900000000000005,0.6215,0.4927499999999999
work from 10 to 10,0.719,0.596,0.75
work 10-8 and then *PROPNAME*'x for the night,0.6585,0.496,0.577
Cleaning the house and getting a haircut. *PROPNAME*'s over later for Christmas Eve.,0.7336666666666667,0.3566666666666667,0.5313333333333333
Merry Christmas!!!,0.969,0.6255,0.7525
work from 11:30 to 10. Long day.,0.6596666666666667,0.40599999999999997,0.5606666666666668
"Research, bank, home",0.6829999999999999,0.42,0.6536666666666666
"class, research, class, home",0.69975,0.39025,0.5825
going to see Crazy Heart ad go out to dinner in Royal Oak,0.5956666666666667,0.474,0.494
volunteering and then lab time and then running errands.,0.5795999999999999,0.5032,0.5660000000000001
Research and more research and then work 3:30 to 11:00 where I will probably work on more research,0.6674,0.6362,0.7445999999999999
waiting for *PROPNAME* to get out of school. I should probably do something productive with my time.,0.636,0.4298,0.5892000000000001
school til 5-ish then home to work on some homework,0.6835,0.42525,0.59675
is a female who has the body of a goddess and the brain of a genius. Men are drawn to her good looks and her awsome sense of humour. Out of all the females in the world its the Erins who rule. (urban dictionary),0.7404615384615384,0.46015384615384625,0.6604615384615384
"working out, Target, and the starting the immense amount of reading I have to do.",0.689,0.49233333333333335,0.6686666666666666
"colloquia with lunch, research stuff, and then home to clean my room",0.7575,0.3605,0.5059999999999999
Research and then work 4-close,0.6759999999999999,0.6295,0.7455
School til five then home to do homework and relax.,0.6904,0.31520000000000004,0.462
research and then work 3:30 til close,0.5479999999999999,0.5063333333333333,0.5846666666666667
POTATOES!,0.541,0.235,0.265
"working 9:15 to close, then who knows",0.592,0.4056666666666667,0.5723333333333332
"It seems like everytime I get used to Facebook, they change everything around.",0.5986,0.43640000000000007,0.4852
is a Stanford graduate and leaves for Beijing tomorrow.,0.7576666666666666,0.3606666666666667,0.49300000000000005
"found red bean paste in her chocolate croissant this morning, and reluctantly switched her inner monologue from French back to Chinese.",0.612181818181818,0.37200000000000005,0.43136363636363645
"struggles to say that she's taking a class on ""Networking"" with a straight face.",0.5984285714285714,0.39842857142857147,0.5258571428571429
"is energized by super last minute flights, and very grateful to *PROPNAME*'s mother.",0.7921666666666667,0.5238333333333334,0.6471666666666667
"is enchanted by this website (http:////www.inbflat.net//), even if her chinese internet can't load fast enough to properly display the videos.",0.6593333333333333,0.4788333333333334,0.5465
got six pairs of shoes for Christmas.  It might officially be time for her to stop wearing her much loved Cirque du Soleil flip-flops.,0.6068,0.4144,0.4765
"just finished a Christopher Lin-induced SNES binge.  Donkey Kong Country: complete.  Aladdin: lamentably ongoing.  There's a party here in Agrabah, if you care to revitalize her Arabian efforts.",0.6308888888888889,0.525111111111111,0.5836666666666667
"This week, Kelsey gets a LITA STAR for her authorship of ""core char,"" short for core characters of a show, movie, novel, etc., etc.  Thank you Kelsey for your contribution to  ""Great Phrases of our Time.""",0.6922352941176471,0.4315882352941176,0.5532941176470588
is drowning in a sea of irrelevance.,0.45199999999999996,0.6065,0.4295
"today has been rewinding the look Speaker *PROPNAME* gave to Rep. *PROPNAME* last night and has checked back into Leviathan by Hobbes ""the life of man, solitary, poor, nasty, brutish, and short"".",0.49769230769230766,0.4471538461538461,0.4596153846153846
September is the January in fashion...,0.827,0.616,0.589
Lindsay is back all you freshman bitches!,0.46366666666666667,0.5543333333333332,0.37333333333333335
Carlos had a Lita-rrific night at Moustrap last night,0.598,0.396,0.404
s love for Lindsay Lohan is just like an investor's commitment to a high performing mutual fund...he's in it for the long-term.,0.74075,0.497875,0.62875
is celebrating with Speaker *PROPNAME* on the passage of health reform in the House,0.6671666666666667,0.4805,0.6388333333333334
I want someone to take me on a giddy stratosphere...,0.63525,0.65225,0.54825
love is like cherry pie,0.82175,0.365,0.43425
is a new man,0.8025,0.4585,0.6745
is so excited!! His sister is engaged and is getting married in July!!,0.7847999999999999,0.6468,0.6424000000000001
"recently found a present from his best friends @*PROPNAME*, @*PROPNAME* and @*PROPNAME*. Contained in the envelope mailed from their lovely home on Munson Road, which had a bathroom right out the movie ""Trainspotting"", were several mini-size wired hangers. So sweet of them, so Mommy fu#$%# dearest of them..",0.7109999999999999,0.3797647058823529,0.5008235294117647
Can't get enough of *PROPNAME* and plans on seeing her in DC on March 27th,0.638,0.40075,0.54875
is determined to find the right tattoo and its placement,0.6518,0.4673999999999999,0.6237999999999999
"saw the magnetic fields last night...the show was like ""icecream and orgasms"".",0.6288571428571429,0.5475714285714285,0.5388571428571429
"has found another reason not to adopt a child at this time in his life...it's called the movie ""Orphan"".  Check in if you haven't.",0.6784,0.5003,0.5519999999999999
"is glad that he caught a bit of ""*PROPNAME*'s Drag Race"" last night.  *PROPNAME* stepped it up a notch with the show setting and hair//makeup.  The competition is fiercer than ever...It reminds him of the transition ""America's Next Top Model"" from Cycle 1 to Cycle 2.  He's feelin ""totes reality"" right now.",0.6102777777777778,0.47150000000000003,0.5694444444444444
"recently found a present from his best friends *PROPNAME*, *PROPNAME* and *PROPNAME*.  Contained in the envelope mailed from their lovely home on Munson Road, which had a bathroom right out the movie ""Trainspotting"", were several mini-size wired hangers.  So sweet of them, so Mommy fu#$%# dearest of them...",0.7109999999999999,0.3797647058823529,0.5008235294117647
"Im sorry Jay I should have included you in that pranck as well.  I miss you man.  I was looking at old pics of ""Raised"".  I couldn't have done it without you.  You will always have a special place in my heart",0.6545833333333334,0.45333333333333337,0.5441666666666666
can't wait to have all the stuff moved into the new place in Oak Park today!,0.6496249999999999,0.35325,0.436125
is glad that apparently there is no law of diminishing comedic returns with space poop,0.5734285714285715,0.468,0.4794285714285714
"can't believe we ordered the 250,000 chocolate bag at Red Light and won four free chef's tasting meals, complete with wine pairings!",0.7402307692307691,0.38376923076923075,0.525
"is slightly disappointed to find out that you harvest horsehair from the horses on Farmville rather than, say, glue or dog food.  Does that make me a bad person?",0.5665833333333333,0.42091666666666666,0.44725
is not happy that *PROPNAME* pulled a Blaise.  I'll still go to your restaurant *PROPNAME*!,0.70175,0.56675,0.54725
is wondering if both of these teams should be kicked out of the NFL.  I think the top 5 NCAA teams could easily beat either of these teams.,0.6715555555555555,0.519888888888889,0.6080000000000001
thinks they should add tomacco as a crop on farmville.,0.7096666666666667,0.38599999999999995,0.5573333333333333
"Out of work as of January 15th, anybody with any leads in structural engineering, please let me know.",0.5918333333333333,0.4805,0.6236666666666667
"just received an extra 360 kb of storage for his computer in the form of a 5 1//4"" floppy from the guy near me who's retiring.  It's going to come in handy for that extra 20 seconds of music that won't fit on my hard drive.",0.6015294117647059,0.435,0.5412941176470588
thinks you guys have more brains than a zombie Thanksgiving.,0.6354,0.46259999999999996,0.6078
Sex can screw things up.  Why do you think the Three Stooges went through so many *PROPNAME*'s?,0.5748571428571428,0.443,0.42042857142857143
Bad Office!  You know better than to do a clip show.,0.4856,0.47380000000000005,0.5372
"I don't mean to swear, but I am really irritated right now!",0.49774999999999997,0.5529999999999999,0.56725
"has the same feelings about Up in the Air as Homer did about the three little pigs animatronics at Storytime Village.  ""That was good... but not great.""",0.684375,0.33062499999999995,0.444
just found out that *PROPNAME* wrote both the Band-Aid song and the State Farm song.  *PROPNAME*.  For real.  I couldn't believe it either.,0.7494999999999999,0.39825,0.5405000000000001
Why am I always asleep during the earthquakes?  I never feel them!,0.49300000000000005,0.544,0.5593333333333333
is watching the USA play Switzerland in hockey and thinks the announcers should say that the Swiss team is full of holes.,0.6342222222222221,0.4678888888888888,0.5425555555555556
wonders if people read his profile.,0.743,0.43674999999999997,0.6012500000000001
is transferring again.,0.702,0.49,0.519
chicka chicka slim shady,0.4425,0.34450000000000003,0.3355
"gold *PROPNAME*, gold!",0.939,0.686,0.692
"thinks ""juice"" is the funniest word.",0.7046666666666667,0.3146666666666667,0.484
probably won't be at UConn this fall. still not sure what i AM doing though.,0.4505,0.4635,0.507
is going to Post this year.,0.524,0.38366666666666666,0.46900000000000003
"""Paradise by the Dashboard Light"" by Meat Loaf is my new favorite song. :-)",0.772375,0.424375,0.5466249999999999
"is so content with everything right now. music is so beautiful. The 90s is probably my favorite era. really wanna be back in school. what's that, I'm random? random is my chinese neighbor's middle name. except it's my middle name and I don't really have a",0.6248750000000001,0.4035625,0.4654375
is killin time. DIE TIME!,0.413,0.447,0.4923333333333333
something is missing.,0.573,0.49,0.408
whoa whoa whoa when i meant 8 pages in 2 hours...i meant READING!,0.67,0.22399999999999998,0.343
"8 pages in 2 hours...not bad. well, really bad actually! extremely bad what the hell am I saying ""not bad"" hahahaaaaaaaaaa",0.32833333333333337,0.5604444444444444,0.4487777777777777
blah!,0.0,0.0,0.0
hasn't eaten in like 4 hours! enjoying my salami sub now...,0.6896666666666667,0.42883333333333334,0.44116666666666665
man it feels good to be on top of my school shit.,0.6588333333333333,0.48299999999999993,0.5630000000000001
is chillin chillin like a villain straight up out the ghetto mo fo... ...had to re-bust out that line at some point.,0.48266666666666663,0.4243333333333334,0.4951666666666667
pickles and onions!,0.4855,0.40800000000000003,0.33499999999999996
is bein a gangsta as usual.,0.625,0.221,0.4
"weird virus-type thingy just happened with facebook. closed facebook and a window popped up, ""about:blank"" in the address bar, with practically infinite tabs all with facebook...the computer was freezing up too badly to see what they all were.",0.5034000000000001,0.3998666666666667,0.4270666666666667
misses being Danimal.,0.573,0.49,0.408
loves his poster of a chimp with a sunflower in his mouth. just thought i'd put that out there.,0.6925714285714287,0.3742857142857144,0.4385714285714286
"""I let the melody shine, let it cleanse my mind, I feel free now!""",0.68975,0.43987499999999996,0.5233750000000001
it's my birthday wahooooooooo,0.969,0.844,0.575
"there's no Hartford, CT network anymore?",0.531,0.337,0.466
s gotta get a damn camera!,0.54825,0.565,0.536
loves how you can rent movies on itunes and watch them on your ipod. who woulda thought? freakin crazy. just watched The Girl Next Door...such a good movie.,0.6502727272727272,0.4588181818181818,0.47245454545454546
cannot do a SINGLE Magic Eye thingy! it's soooooooooooo frustrating...,0.44960000000000006,0.4806,0.33259999999999995
buy my car! http:////hartford.craigslist.org//cto//1471852203.html,0.7735000000000001,0.6545000000000001,0.556
wonders if you can block invites from one person. anyone know?,0.6538333333333333,0.4653333333333333,0.5746666666666668
is so hungry he can eat a horse. original i know. i can't think of original shit on an empty stomach!,0.5085,0.4692,0.48739999999999994
"has to put off the procrastinating till later...it's time to get shit DONE. but then again, it won't be procrastinating once the shit is done...it'll just be straight chillin. can't wait!",0.4060909090909091,0.42563636363636365,0.4356363636363637
needs more light in this place.,0.618,0.38499999999999995,0.37233333333333335
what to do what to doooo,0.0,0.0,0.0
"has mad work to do. and my birthday is tomorrow, how bout that!",0.5814,0.6995999999999999,0.5376
"is lovin ""verse chorus verse"" (Nirvana of course)",0.6513333333333334,0.31833333333333336,0.3906666666666667
is ridiculously bored.,0.417,0.44,0.455
salami is like a drug. i've been an addict for years,0.4434,0.49659999999999993,0.396
"has been paying more attention lately to what he doesn't like than what he already likes, then deciding to either like it or understand why some people would like it. it's mind-expanding, literally!",0.6558181818181817,0.42527272727272725,0.5680000000000001
is hungry as always,0.083,0.69,0.254
"runnin at the park, finishing my room, laundry.........maybe walmart later. walmart has such good deals it's ridiculous.",0.6394285714285715,0.4154285714285714,0.4432857142857144
really gotta go skiing. soon. i just GOTTA!,0.691,0.6196666666666667,0.577
chillin manggggggggg. ya know what would be good right now? a mango. that's not code for anything...i mean a MANGO straight up no joke fo sheezy,0.6859999999999999,0.38299999999999995,0.5051
"perfectly clear sky tonight, the stars are lookin beautiful...merry christmas everyone!",0.9101666666666666,0.474,0.6144999999999999
has a love//hate relationship with snow. notice love is in the numerator! haaaaa i'm so stupid!,0.6338333333333334,0.44716666666666666,0.46466666666666673
"cause all I really want's to be with you, feelin like I matter too. if I hadn't blown the whole thing years ago, I might be here with you",0.5155555555555557,0.3791111111111111,0.46166666666666667
wants to do something so damnit that's what i'll do!.............busy doing something now.................,0.5365,0.571,0.536
iss ok iss ok,0.0,0.0,0.0
loves loves loves the gin blossoms!,0.8482,0.4766,0.5692
sleeeeeeeeeeeeeep,0.0,0.0,0.0
countdown to florida...ONE DAY,0.5663333333333332,0.4176666666666667,0.4163333333333334
countdown to florida: TWO DAYS,0.559,0.387,0.42766666666666664
RIP *PROPNAME* you were the bad-ass-est dirty dancer in Dirty Dancing...,0.41719999999999996,0.6407999999999999,0.3602
GOT A FOUR POINT OH!!!!!!!!!!!!!!!!!!!!!!!!! AFTER A ZERO POINT ZERO LAST SEMESTER WOOOOOOOOOOOO!!!!!!!!!!!!!!!!,0.51325,0.24825000000000003,0.43175
A computer again!  Oh how much I missed having one of these things!,0.5915,0.33999999999999997,0.41924999999999996
Where did summer go?,0.661,0.40700000000000003,0.497
Packing and Panicking look awfully similar.,0.46325,0.491,0.47825
"Well, now time for a near trans-continental train ride!",0.6920000000000001,0.486,0.5670000000000001
wants to know who decided Pages shouldn't be able to open a .doc?,0.6958333333333333,0.45783333333333337,0.6356666666666667
Sunday is Studyday.,0.776,0.196,0.394
has been told she is not allowed to go to Milwaukee for the funeral by her mother and is instructed to by a bottle of champange and share it.,0.5955714285714285,0.41885714285714276,0.5448571428571428
INTERNET!,0.76,0.462,0.755
Balkanization of the MEDIA!,0.559,0.356,0.358
What kind of school doesn't have free printing for studetns and libraries that close at five?,0.6861428571428572,0.3457142857142857,0.5028571428571429
why is Facebook always more interesting when I have a paper to write?,0.6373333333333333,0.39233333333333337,0.4816666666666667
doesn't like when it seems like her entire room leaves for the weekend.   (Hope you all have fun.),0.7332222222222222,0.41044444444444445,0.5057777777777779
"is tired, hungry, and stressed.",0.2313333333333333,0.6393333333333333,0.3173333333333333
wishes *PROPNAME* would answer his phone so she could stop worrying.,0.5091666666666668,0.49966666666666654,0.48499999999999993
needs to explore Seattle more.,0.643,0.617,0.4635
reads [sic] as a big fat underline under a grammatical mistake someone else made.,0.49742857142857144,0.4428571428571429,0.44728571428571423
keeps coming to the conclusion that *PROPNAME* is an ass.,0.6193333333333333,0.314,0.588
is probably more territorial over her beer than her boy.,0.5476666666666666,0.5486666666666666,0.5703333333333334
Pumpkin soup is glorious.,0.7000000000000001,0.365,0.4836666666666667
woke up with Queen in her head.,0.7025,0.582,0.7090000000000001
finished her reading for Intro before midnight.,0.581,0.35325,0.5405
... Obama won the Nobel Peace Prize?  Weird.,0.6946666666666665,0.5263333333333334,0.5616666666666666
Penguins are very cute and very boring.,0.5763333333333334,0.34700000000000003,0.33699999999999997
is doing well know she everything is okay.,0.765,0.361,0.704
Rose Bubble Tea!  Greatest Idea EVER!,0.7694000000000001,0.43439999999999995,0.5986
should stop going on Facebook because it reminds her of how much she misses *PROPNAME*.,0.4543333333333333,0.48033333333333333,0.4473333333333333
has a paper!,0.52,0.123,0.293
really wants to move into her appartment.,0.6635,0.6445000000000001,0.634
really hates sending emails to people she doesn't know asking for stuff.,0.5591428571428572,0.43999999999999995,0.47842857142857137
wants to know why *PROPNAME* reminds her of *PROPNAME*.,0.718,0.5015000000000001,0.651
Do I want another grilled cheese?,0.7220000000000001,0.47100000000000003,0.4750000000000001
finally made herself send out that application for an internship in the Philippines.,0.6332,0.45760000000000006,0.538
got a box full of yarn.,0.5880000000000001,0.32325000000000004,0.47900000000000004
"had a chocolate cupcake, which magically made everything better.",0.7416666666666667,0.411,0.414
made cookies.  Her work here is done.,0.691,0.5213333333333333,0.5886666666666667
has a *PROPNAME* in Seattle!,0.0,0.0,0.0
likes food.,0.8035,0.3385,0.48650000000000004
should probably stop her habit of late night crocheting.,0.43699999999999994,0.37249999999999994,0.4485
my penguins are smaller than your penguins.,0.5906666666666667,0.26566666666666666,0.24466666666666667
you know things are bad when eating feels like procrastination.,0.559142857142857,0.4418571428571429,0.4762857142857143
But isn't the history of Byzantine Empire basic knowledge?,0.6906,0.41740000000000005,0.6961999999999999
is still on Seattle time.,0.604,0.288,0.609
has a place to live in Seattle!,0.7264999999999999,0.467,0.537
!!!  Thank you everyone (times a lot) for the birthday wishes!   And a Happy New Years to everyone!,0.7865,0.474,0.562
just found a new favorite banana bread rescipe.,0.7814,0.414,0.4692
probably should change her current city from E. Lansing....,0.699,0.47266666666666673,0.5753333333333334
is thinking she should  have done the six year plan...,0.6288,0.3868,0.5146
rejects your reality and substitutes his own.,0.4243333333333334,0.47266666666666673,0.5183333333333334
why? i am.,0.0,0.0,0.0
"""I'm sorry, I'm about to lose you because I'm about to drive into a tunnel in a canyon on an airplane while hanging up the phone."" - House",0.476,0.5022222222222221,0.47244444444444444
is sad that he missed out on fun to go work for ~7+ hours,0.5828333333333333,0.49466666666666664,0.459
"it will be hot for the next few days, but it looks like we should be getting a denser cloud of percipitation coming over san diego soon which should help cool things down a few degrees. but don't hold me to it i'm not an actually meterologist so my interpertation of the satalite imagery might be off a little.",0.6337857142857144,0.36871428571428577,0.48007142857142854
"thinks that sleep is a good idea and who ever invented sleep deserves a cookie. a big cookie. with chocolate chips. fresh from the oven. back to my point, sleep = good.",0.732764705882353,0.35094117647058815,0.4831764705882352
First day of school = tired + scared for when real work comes.,0.5825,0.4315,0.5766249999999999
"is amazing of course, and the Apples to Apples champion.",0.8520000000000001,0.58075,0.564
never relized how tiring it is to be social for exstended periods of time.,0.561,0.34175,0.548
"is watching reruns of House on Hulu. House rocks, and when he comes back in two weeks we will see how much worse the crazy people are when House goes at them.",0.485,0.3492,0.4471333333333333
is excited that he was able to perdict the weather by properly interperting satilite imagery!!,0.75425,0.54525,0.60875
WINS! take that MalMal,0.8775,0.6154999999999999,0.618
"is going to be full of himself for no real reason for the next couple of hours. He also made really good chocolate chip cookies, from scratch by hand.",0.6478333333333334,0.4266666666666667,0.509
"just got a shot in his ass for his headache, that works like how he imagines works like Vicodin for House's leg. Minus the addictive part that is. Basicly *PROPNAME* is in a good mood now that he isn't in pain.",0.547142857142857,0.5070714285714285,0.5005714285714287
